#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
52,Tue May 03 15:45:58 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
53,Tue May 03 16:40:34 EDT 2022,77,-17,FunctionParametersTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML MatchingDerivedSafe MatchingGivenSafe MatchingSafe SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety- ListPrintSafety- PrintSafety- StyleTest , ,
54,Tue May 03 16:40:37 EDT 2022,77,0,PrintSafety,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML MatchingDerivedSafe MatchingGivenSafe MatchingSafe SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety ListPrintSafety PrintSafety StyleTest , ,
55,Tue May 03 16:44:41 EDT 2022,61,-16,FunctionParametersTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety ListPrintSafety MatchingDerivedSafe- MatchingGivenSafe- MatchingSafe- PrintSafety StyleTest , ,
56,Tue May 03 16:45:07 EDT 2022,61,0,FunctionParametersTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety StyleTest , ,
57,Tue May 03 16:45:08 EDT 2022,61,0,SocialDistanceFileTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety StyleTest , ,
58,Tue May 03 16:45:10 EDT 2022,61,0,SocialDistanceFileTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety StyleTest , ,
59,Tue May 03 16:45:46 EDT 2022,94,33,FunctionParametersTestSuite,ConcisePrintSafety+ CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety+ MatchingDerivedSafe+ MatchingGivenSafe+ MatchingSafe+ PrintSafety+ SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
60,Tue May 03 16:45:50 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
61,Tue May 03 17:40:37 EDT 2022,61,-33,FunctionParametersTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety- ListPrintSafety- MatchingDerivedSafe- MatchingGivenSafe- MatchingSafe- PrintSafety- StyleTest , ,
62,Tue May 03 17:40:42 EDT 2022,61,0,FunctionParametersTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety StyleTest , ,
63,Tue May 03 17:40:45 EDT 2022,27,-34,FunctionReturnValuesTestSuite,GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety CurriedMatchingDerivedSafe- CurriedMatchingGivenSafe- CurriedOnceInterpolatedSafe- CurriedTwiceInterpolatedSafe- CurryableInterpolatedSafe- CurryableMatchingSafe- ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety StyleTest , ,
64,Tue May 03 17:41:34 EDT 2022,61,34,FunctionParametersTestSuite,ConcisePrintSafety+ GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety+ MatchingDerivedSafe+ MatchingGivenSafe+ MatchingSafe+ PrintSafety+ SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe StyleTest , ,
65,Tue May 03 17:42:01 EDT 2022,27,-34,FunctionParametersTestSuite,GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety- CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe ListPrintSafety- MatchingDerivedSafe- MatchingGivenSafe- MatchingSafe- PrintSafety- StyleTest , ,
66,Tue May 03 17:46:06 EDT 2022,27,0,FunctionParametersTestSuite,GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety StyleTest , ,
67,Tue May 03 17:46:47 EDT 2022,61,34,FunctionParametersTestSuite,ConcisePrintSafety+ GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety+ MatchingDerivedSafe+ MatchingGivenSafe+ MatchingSafe+ PrintSafety+ SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe StyleTest , ,
68,Tue May 03 17:46:49 EDT 2022,61,0,FunctionParametersTestSuite,ConcisePrintSafety GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe StyleTest , ,
69,Tue May 03 17:47:03 EDT 2022,94,33,FunctionReturnValuesTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe+ CurriedMatchingGivenSafe+ CurriedOnceInterpolatedSafe+ CurriedTwiceInterpolatedSafe+ CurryableInterpolatedSafe+ CurryableMatchingSafe+ GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
70,Tue May 03 18:01:46 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
71,Tue May 03 19:03:08 EDT 2022,61,-33,FunctionParametersTestSuite,CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,ConcisePrintSafety- ListPrintSafety- MatchingDerivedSafe- MatchingGivenSafe- MatchingSafe- PrintSafety- StyleTest , ,
72,Tue May 03 19:04:30 EDT 2022,94,33,FunctionParametersTestSuite,ConcisePrintSafety+ CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety+ MatchingDerivedSafe+ MatchingGivenSafe+ MatchingSafe+ PrintSafety+ SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
73,Tue May 03 19:04:31 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
74,Tue May 03 19:04:45 EDT 2022,94,0,FunctionReturnValuesTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
75,Tue May 03 19:04:47 EDT 2022,94,0,FunctionReturnValuesTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
76,Tue May 03 19:04:55 EDT 2022,94,0,FunctionalProgrammingTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
77,Tue May 03 19:04:58 EDT 2022,94,0,FunctionalProgrammingTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
78,Tue May 03 19:05:02 EDT 2022,94,0,ListsAndRecursionTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
79,Tue May 03 19:05:04 EDT 2022,94,0,ListsAndRecursionTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
80,Tue May 03 19:05:05 EDT 2022,94,0,SMLGreetingLoadAndRun,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
81,Tue May 03 19:05:06 EDT 2022,94,0,SMLGreetingLoadAndRun,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
82,Tue May 03 19:05:08 EDT 2022,94,0,StyleTest,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
83,Tue May 03 19:05:10 EDT 2022,94,0,StyleTest,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
84,Wed May 04 17:37:06 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
85,Wed May 04 17:37:07 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
86,Wed May 04 17:37:09 EDT 2022,94,0,SocialDistanceFileTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
87,Wed May 04 17:37:10 EDT 2022,94,0,SocialDistanceFileTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
88,Wed May 04 17:37:24 EDT 2022,94,0,FunctionReturnValuesTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
89,Wed May 04 17:37:25 EDT 2022,94,0,FunctionReturnValuesTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
90,Wed May 04 17:37:32 EDT 2022,94,0,FunctionalProgrammingTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
91,Wed May 04 17:37:37 EDT 2022,94,0,FunctionalProgrammingTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
92,Wed May 04 17:37:41 EDT 2022,94,0,ListsAndRecursionTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
93,Wed May 04 17:37:42 EDT 2022,94,0,ListsAndRecursionTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
94,Wed May 04 17:37:44 EDT 2022,94,0,StyleTest,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
95,Wed May 04 17:37:45 EDT 2022,94,0,StyleTest,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
96,Wed May 04 17:37:47 EDT 2022,94,0,SMLGreetingLoadAndRun,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
97,Wed May 04 17:37:48 EDT 2022,94,0,SMLGreetingLoadAndRun,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
98,Thu May 05 07:33:33 EDT 2022,94,0,SMLGreetingLoadAndRun,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
99,Thu May 05 07:33:35 EDT 2022,94,0,StyleTest,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
100,Thu May 05 07:33:39 EDT 2022,94,0,ListsAndRecursionTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
101,Thu May 05 07:33:45 EDT 2022,94,0,FunctionalProgrammingTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
102,Thu May 05 07:34:00 EDT 2022,94,0,FunctionReturnValuesTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
103,Thu May 05 07:34:29 EDT 2022,94,0,FunctionParametersTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
104,Thu May 05 07:34:32 EDT 2022,94,0,SocialDistanceFileTestSuite,ConcisePrintSafety CurriedMatchingDerivedSafe CurriedMatchingGivenSafe CurriedOnceInterpolatedSafe CurriedTwiceInterpolatedSafe CurryableInterpolatedSafe CurryableMatchingSafe GivenSafeSML InterpolatedSafeSML ListDerivedSafeSML ListPrintSafety MatchingDerivedSafe MatchingGivenSafe MatchingSafe PrintSafety SMLGreetingLoadAndRun SocialDistanceSMLProvided , ,StyleTest , ,
